MJD,EDR,EDR60,EDR180,rho_eff,rho_eff_60,rho_eff_180,jb08_rho,nrlmsise00_rho,rho_eff_360
60068.921319444446,-6645.507132925093,-5910.22744046847,-5910.22744046847,2.2803389122914947e-10,2.0280350834656352e-10,2.0280350834656352e-10,3.789668510535889e-13,5.660014882237621e-13,2.0280350834656352e-10
60068.92166666667,-5821.644455615431,-5904.691003915155,-5904.691003915155,1.9978196232630454e-10,2.0263187913421637e-10,2.0263187913421637e-10,3.783819028285749e-13,5.725976037243975e-13,2.0263187913421637e-10
60068.92201388889,-4825.899183616042,-5841.232661544619,-5841.232661544619,1.6562431049793164e-10,2.00470439853121e-10,2.00470439853121e-10,3.781559918183732e-13,5.795576124922517e-13,2.00470439853121e-10
60068.92236111111,-3662.081699460745,-5720.1687192066265,-5720.1687192066265,1.2569124180459855e-10,1.9632962032353693e-10,1.9632962032353693e-10,3.78328406230281e-13,5.86871316173648e-13,1.9632962032353693e-10
60068.92270833333,-2334.9852836877108,-5542.001169968788,-5542.001169968788,8.014716699083984e-11,1.9022633518761134e-10,1.9022633518761134e-10,3.789167588349843e-13,5.945294580310551e-13,1.9022633518761134e-10
60068.923055555555,-850.4932202883065,-5307.425772484765,-5307.425772484765,2.9194286809417255e-11,1.8218429791725826e-10,1.8218429791725826e-10,3.7992845466926153e-13,6.025227008713485e-13,1.8218429791725826e-10
60068.92340277778,784.5798021480441,-5017.330268930821,-5017.330268930821,-2.6932899430981702e-11,1.7223391575358956e-10,1.7223391575358956e-10,3.8136553929100725e-13,6.108401858163727e-13,1.7223391575358956e-10
60068.92375,2562.943522594869,-4672.772369316017,-4672.772369316017,-8.798325763704257e-11,1.6041154696711302e-10,1.6041154696711302e-10,3.832270025008517e-13,6.194680069351592e-13,1.6041154696711302e-10
60068.924097222225,4476.35318537429,-4274.984301720787,-4274.984301720787,-1.5367261439328865e-10,1.4675964717935235e-10,1.4675964717935235e-10,3.8550986458352545e-13,6.283875950825906e-13,1.4675964717935235e-10
60068.92444444444,6515.288211539388,-3825.3896136682793,-3825.3896136682793,-2.236727718344812e-10,1.3132734431004634e-10,1.3132734431004634e-10,3.8820977030822676e-13,6.375743629787243e-13,1.3132734431004634e-10
60068.924791666665,8669.192834675312,-3325.6063157345357,-3325.6063157345357,-2.976197955744909e-10,1.1417052206881936e-10,1.1417052206881936e-10,3.913212960483533e-13,6.469966762305063e-13,1.1417052206881936e-10
60068.92513888889,10927.146288260818,-2777.4235232731758,-2777.4235232731758,-3.7513711956072594e-10,9.535103061997488e-11,9.535103061997488e-11,3.948379955774071e-13,6.566151438258531e-13,9.535103061997488e-11
60068.92548611111,13278.811114415526,-2182.7481663217422,-2182.7481663217422,-4.558680911883391e-10,7.493481393418685e-11,7.493481393418685e-11,3.9875245640147215e-13,6.663826792238951e-13,7.493481393418685e-11
60068.925833333335,15714.419594991952,-1543.5636034176819,-1543.5636034176819,-5.394755519608102e-10,5.2990492070464384e-11,5.2990492070464384e-11,4.030562700822321e-13,6.762452560208157e-13,5.2990492070464384e-11
60068.92618055556,18223.583563845605,-861.9378390292926,-861.9378390292926,-6.256010155752112e-10,2.958963507754994e-11,2.958963507754994e-11,4.0773998475239634e-13,6.861435150200153e-13,2.958963507754994e-11
60068.92652777778,20794.853483941406,-140.04479493026932,-140.04479493026932,-7.138495981829999e-10,4.807483768317714e-12,4.807483768317714e-12,4.1279302837212696e-13,6.960152145554866e-13,4.807483768317714e-12
60068.926875,23416.37893775478,619.8398416079581,619.8398416079581,-8.038127613630048e-10,-2.127720840229417e-11,-2.127720840229417e-11,4.182036388393501e-13,7.057985189837668e-13,-2.127720840229417e-11
60068.92722222222,26076.812506377697,1415.3702373820124,1415.3702373820124,-8.950992724820212e-10,-4.8583271803771857e-11,-4.8583271803771857e-11,4.239587022901271e-13,7.154358235182591e-13,-4.8583271803771857e-11
60068.927569444444,28765.48008660972,2244.1614449343674,2244.1614449343674,-9.873412211717167e-10,-7.702819820411798e-11,-7.702819820411798e-11,4.300436453529724e-13,7.248780944286328e-13,-7.702819820411798e-11
60068.92791666667,31471.70353956893,3103.795035953031,3103.795035953031,-1.0801706256161619e-09,-1.0652833652790707e-10,-1.0652833652790707e-10,4.3644237444041253e-13,7.340893779906759e-13,-1.0652833652790707e-10
60068.92826388889,34184.39810319245,3991.8122664455855,3991.8122664455855,-1.1732057500028135e-09,-1.3699867084944704e-10,-1.3699867084944704e-10,4.4313715487624586e-13,7.430509022871348e-13,-1.3699867084944704e-10
60068.928611111114,36892.076956842095,4905.708507845488,4905.708507845488,-1.2660512909066794e-09,-1.6835264104093157e-10,-1.6835264104093157e-10,4.5010852508371977e-13,7.517644767777587e-13,-1.6835264104093157e-10
60068.92895833333,39582.879871126264,5842.929355501726,5842.929355501726,-1.3582994243278543e-09,-2.0050202526460327e-10,-2.0050202526460327e-10,4.573352053241346e-13,7.602546990801807e-13,-2.0050202526460327e-10
60068.92930555555,42244.72629479319,6800.871380219923,6800.871380219923,-1.4495349439409463e-09,-2.333569555187701e-10,-2.333569555187701e-10,4.647940202354759e-13,7.685696432957934e-13,-2.333569555187701e-10
60068.92965277778,44865.58005827293,7776.889551452051,7776.889551452051,-1.5393446415758431e-09,-2.6682622276600756e-10,-2.6682622276600756e-10,4.724597758673628e-13,7.767797061723829e-13,-2.6682622276600756e-10
60068.93,47433.47332370281,8768.30414575832,8768.30414575832,-1.6273178490821507e-09,-3.008174785177141e-10,-3.008174785177141e-10,4.803052670862183e-13,7.849748198768131e-13,-3.008174785177141e-10
60068.930347222224,49936.626113470644,9772.409559604961,9772.409559604961,-1.7130506861192391e-09,-3.352375641694308e-10,-3.352375641694308e-10,4.883011416173176e-13,7.932597239731725e-13,-3.352375641694308e-10
60068.93069444445,52363.43781916797,10786.481661023128,10786.481661023128,-1.7961457405450842e-09,-3.699927639934738e-10,-3.699927639934738e-10,4.964159249875959e-13,8.017480717957665e-13,-3.699927639934738e-10
60068.93104166666,54702.86986114457,11807.793014514325,11807.793014514325,-1.876225214480329e-09,-4.049893367099648e-10,-4.049893367099648e-10,5.046159096668492e-13,8.105553643217708e-13,-4.049893367099648e-10
60068.93138888889,56944.56367267668,12833.628711290743,12833.628711290743,-1.9529347379228153e-09,-4.4013401293140875e-10,-4.4013401293140875e-10,5.128651439778116e-13,8.197916415440554e-13,-4.4013401293140875e-10
60068.93173611111,59078.635218821466,13861.295522569202,13861.295522569202,-2.025936698134647e-09,-4.753343942162687e-10,-4.753343942162687e-10,5.211253259327168e-13,8.295542484355915e-13,-4.753343942162687e-10
60068.93208333333,61095.281480718404,14888.1213042681,14888.1213042681,-2.094896365433356e-09,-5.104988544538482e-10,-5.104988544538482e-10,5.293557159360622e-13,8.399214808174412e-13,-5.104988544538482e-10
60068.93243055556,62984.879583500326,15911.456586804954,15911.456586804954,-2.1594854932978946e-09,-5.455366415504858e-10,-5.455366415504858e-10,5.375128516824284e-13,8.509473940461885e-13,-5.455366415504858e-10
60068.93277777778,64738.616569943726,16928.68908645368,16928.68908645368,-2.2194038186832965e-09,-5.803583578772511e-10,-5.803583578772511e-10,5.455499141060496e-13,8.626582181746578e-13,-5.803583578772511e-10
60068.933125,66348.67014124244,17937.260128388145,17937.260128388145,-2.274385181250798e-09,-6.148765083218718e-10,-6.148765083218718e-10,5.534151911484232e-13,8.750507415655104e-13,-6.148765083218718e-10
60068.93347222222,67808.04533614591,18934.6758325433,18934.6758325433,-2.324191935282205e-09,-6.490058908057198e-10,-6.490058908057198e-10,5.610464389830412e-13,8.880925412569874e-13,-6.490058908057198e-10
60068.93381944444,69110.17373778671,19918.509124802975,19918.509124802975,-2.368600966200515e-09,-6.826635993896582e-10,-6.826635993896582e-10,5.684070179787013e-13,9.01724277710559e-13,-6.826635993896582e-10
60068.934166666666,70248.56254367158,20886.394767473525,20886.394767473525,-2.407392172560558e-09,-7.157689987601783e-10,-7.157689987601783e-10,5.75500289355805e-13,9.158633228476754e-13,-7.157689987601783e-10
60068.93451388889,71216.81551394984,21836.025347595718,21836.025347595718,-2.4403487047096816e-09,-7.482434561058842e-10,-7.482434561058842e-10,5.823218441474226e-13,9.304087948991392e-13,-7.482434561058842e-10
60068.93486111111,72010.0222036764,22765.17343752314,22765.17343752314,-2.4673047009403036e-09,-7.800111390224586e-10,-7.800111390224586e-10,5.888643815555265e-13,9.452472695674238e-13,-7.800111390224586e-10
60068.935208333336,72626.17096323892,23671.737028899788,23671.737028899788,-2.4881934298089027e-09,-8.110004942610263e-10,-8.110004942610263e-10,5.951197484957543e-13,9.602586639690716e-13,-8.110004942610263e-10
60068.93555555555,73064.0408516936,24553.742454306823,24553.742454306823,-2.5029750992276822e-09,-8.411443610233202e-10,-8.411443610233202e-10,6.010800046657837e-13,9.753222070958437e-13,-8.411443610233202e-10
60068.935902777775,73321.86623769999,25409.32357331372,25409.32357331372,-2.511591043453508e-09,-8.703792303929866e-10,-8.703792303929866e-10,6.06737936983541e-13,9.903214968374525e-13,-8.703792303929866e-10
60068.93625,73399.0580537431,26236.732788493537,26236.732788493537,-2.514023178307675e-09,-8.986457878661291e-10,-8.986457878661291e-10,6.120874773205522e-13,1.0051486958883084e-12,-8.986457878661291e-10
60068.93659722222,73296.21548790112,27034.351139330953,27034.351139330953,-2.5102937386735523e-09,-9.258890372773329e-10,-9.258890372773329e-10,6.171239341111887e-13,1.0197074100616826e-12,-9.258890372773329e-10
60068.936944444446,73013.9433002919,27800.677675346968,27800.677675346968,-2.5004250930573345e-09,-9.520580442771196e-10,-9.520580442771196e-10,6.218442128430498e-13,1.0339144106932529e-12,-9.520580442771196e-10
60068.93729166667,72552.86762483418,29009.89213576087,28534.320133535282,-2.4844403017697404e-09,-9.933907167496617e-10,-9.771056230324543e-10,6.262469729676568e-13,1.0477001662988094e-12,-9.771056230324543e-10
60068.93763888889,71914.2992714271,30234.203154568375,29233.997216404507,-2.4623857814477286e-09,-1.0352360061275176e-09,-1.0009883960471e-09,6.303326819919147e-13,1.0610082809340184e-12,-1.0009883960471e-09
60068.93798611111,71101.51223637536,31468.266304482953,29898.560946880232,-2.4343749987390613e-09,-1.077411131434486e-09,-1.0236675279900028e-09,6.341036344195653e-13,1.0737941766574232e-12,-1.0236675279900028e-09
60068.93833333333,70119.79709667712,32706.727702940443,30527.01776172081,-2.4005899395669284e-09,-1.1197328676177033e-09,-1.0451092952070261e-09,6.375640422819771e-13,1.0860234524689997e-12,-1.0451092952070261e-09
60068.938680555555,68974.59825092927,33944.201640171,31118.519000016324,-2.3612179498723156e-09,-1.162017035826334e-09,-1.065285010707421e-09,6.407200674806927e-13,1.0976699641526843e-12,-1.065285010707421e-09
60068.93902777778,67670.5602125302,35175.26796402143,31672.337806266536,-2.316418759133393e-09,-1.2040782625930703e-09,-1.0841700912424354e-09,6.435798162226884e-13,1.1087138676057564e-12,-1.0841700912424354e-09
60068.939375,66212.09595727175,36394.509737825705,32187.856584639747,-2.266344217538735e-09,-1.2457313954795568e-09,-1.1017437462278789e-09,6.461533409096233e-13,1.1191398490997354e-12,-1.1017437462278789e-09
60068.939722222225,64604.39181182161,37596.561131958726,32664.57033798066,-2.2111725488240783e-09,-1.2867930735625545e-09,-1.1179890286848835e-09,6.484524474678371e-13,1.128935302001922e-12,-1.1179890286848835e-09
60068.94006944444,62853.92183409259,38776.14136810446,33102.09717125764,-2.1511259125514737e-09,-1.3270828621619114e-09,-1.132893173680467e-09,6.504906606795465e-13,1.1380890452632487e-12,-1.132893173680467e-09
60068.940416666665,60968.38056541607,39928.072965570726,33500.186934031335,-2.0864678561097453e-09,-1.3664237105606203e-09,-1.1464477580559641e-09,6.522830443925534e-13,1.1465900752662644e-12,-1.1464477580559641e-09
60068.94076388889,58956.56776320562,41047.31262992062,33858.727509090124,-2.017499844479358e-09,-1.4046432821491928e-09,-1.1586491560740086e-09,6.538460690042709e-13,1.1544266200375058e-12,-1.1586491560740086e-09
60068.94111111111,56828.41177587211,42128.98850418615,34177.75090168432,-1.9445616236411266e-09,-1.441574939858529e-09,-1.1694985080332434e-09,6.55197571825173e-13,1.1615855276598814e-12,-1.1694985080332434e-09
60068.941458333335,54594.61584864184,43168.418092343956,34457.433983149494,-1.8680193743019404e-09,-1.4770584992855298e-09,-1.1790018716809894e-09,6.563565455813225e-13,1.168051527756147e-12,-1.1790018716809894e-09
60068.94180555556,52265.78520960361,44161.106174226974,34698.087378101576,-1.78823587371736e-09,-1.5109401679721327e-09,-1.1871698540463075e-09,6.573430960356126e-13,1.1738069292687815e-12,-1.1871698540463075e-09
60068.94215277778,49852.30794367567,45102.73642550365,34900.14365230923,-1.7055664747100133e-09,-1.5430722937027046e-09,-1.194017236738454e-09,6.581782675543274e-13,1.1788313016724115e-12,-1.194017236738454e-09
60068.9425,47365.02014672011,45989.18083554258,35064.155185130425,-1.6203818754244406e-09,-1.573313699871624e-09,-1.1995629129483162e-09,6.588839139998296e-13,1.1831015055392482e-12,-1.1995629129483162e-09
60068.94284722222,44815.37531006709,46816.5354104373,35190.7944075322,-1.5330737128138744e-09,-1.6015307082932892e-09,-1.2038297451702042e-09,6.594825079686675e-13,1.1865919905408822e-12,-1.2038297451702042e-09
60068.943194444444,42214.76266352832,47581.149483153786,35280.84528260907,-1.4440316121137016e-09,-1.6275984906517744e-09,-1.2068445414759066e-09,6.599970340563662e-13,1.1892756951602364e-12,-1.2068445414759066e-09
60068.94354166667,39573.91874550283,48279.63121697363,35335.18798467102,-1.3536227703300708e-09,-1.651400978980901e-09,-1.208637318875065e-09,6.604508740673283e-13,1.1911254650270731e-12,-1.208637318875065e-09
60068.94388888889,36903.18431445956,48908.85917588609,35354.78793879338,-1.2622009219639125e-09,-1.6728314450582025e-09,-1.209241065809557e-09,6.608676282994494e-13,1.1921159169427718e-12,-1.209241065809557e-09
60068.944236111114,34214.043299447745,49466.01690084108,35340.70467164096,-1.170158876218803e-09,-1.6917935784760879e-09,-1.2086919660856188e-09,6.612709470942013e-13,1.192225827020337e-12,-1.2086919660856188e-09
60068.94458333333,31519.211126286536,49948.62136090261,35294.10109181957,-1.0779315101040758e-09,-1.7082024240851549e-09,-1.2070296916772243e-09,6.616844151148165e-13,1.1914409950199955e-12,-1.2070296916772243e-09
60068.94493055555,28829.37179672718,50354.50500442516,35216.21278705942,-9.858841627467265e-10,-1.7219837239897573e-09,-1.2042963233289073e-09,6.621315389689705e-13,1.1897574787179627e-12,-1.2042963233289073e-09
60068.94527777778,26153.67558634281,50681.81146067188,35108.325439431836,-8.943299483227212e-10,-1.733074254702215e-09,-1.2005359159666374e-09,6.626356015992222e-13,1.1871845685400676e-12,-1.2005359159666374e-09
60068.945625,23502.70963510871,50929.036740679105,34971.788782910386,-8.03631001294251e-10,-1.7414227306678095e-09,-1.1957946157271383e-09,6.632195467487508e-13,1.183747507815915e-12,-1.1957946157271383e-09
60068.945972222224,20888.04890645668,51095.05178431571,34808.02436574232,-7.141831698587959e-10,-1.746990645743948e-09,-1.19012097728112e-09,6.639057685259889e-13,1.1794895000172552e-12,-1.19012097728112e-09
60068.94631944445,18321.23192296177,51179.09213112481,34618.52100433105,-6.26381007557173e-10,-1.74975195061954e-09,-1.1835658299623003e-09,6.647161502460722e-13,1.174473340825881e-12,-1.1835658299623003e-09
60068.94666666666,15813.869848232716,51180.74963534549,34404.831786648116,-5.406215252235495e-10,-1.7496928452991732e-09,-1.1761822257336973e-09,6.656720071943238e-13,1.168781959892299e-12,-1.1761822257336973e-09
60068.94701388889,13377.616113647819,51099.983511175524,34168.57093638969,-4.573030822957345e-10,-1.7468119705633954e-09,-1.168025205246431e-09,6.667940867268239e-13,1.162518051782751e-12,-1.168025205246431e-09
60068.94736111111,11023.482412979007,50937.12732665949,33911.40328612957,-3.7680211333873e-10,-1.7411210455138248e-09,-1.1591517041339803e-09,6.681025755798063e-13,1.155802735122578e-12,-1.1591517041339803e-09
60068.94770833333,8761.956670735031,50692.88695554249,33635.03574090545,-2.9947703820589026e-10,-1.7326444553483882e-09,-1.1496200291972706e-09,6.696171394477536e-13,1.1487733778098028e-12,-1.1496200291972706e-09
60068.94805555556,6603.749182738364,50368.3359001485,33341.217408751465,-2.2569379465522223e-10,-1.7214192340145029e-09,-1.1394899574737536e-09,6.713569888666739e-13,1.1415807358470166e-12,-1.1394899574737536e-09
60068.94840277778,4559.569450378418,49964.904056211315,33031.73732317756,-1.5581817782456234e-10,-1.7074946198202518e-09,-1.128822617155211e-09,6.733409722021469e-13,1.1343855914687494e-12,-1.128822617155211e-09
60068.94875,2639.448129929602,49484.366466050655,32708.415097717472,-9.019265787406856e-11,-1.6909317081016385e-09,-1.1176801919536615e-09,6.755878554459647e-13,1.1273553050214157e-12,-1.1176801919536615e-09
60068.94909722222,852.7308005541563,48928.83867767335,32373.092105115753,-2.913615464164072e-11,-1.6718033513298006e-09,-1.1061256579330362e-09,6.781166920306204e-13,1.1206602486436713e-12,-1.1061256579330362e-09
60068.94944444444,-791.8860705718398,48300.77262721645,32027.623582452343,2.7054753808229608e-11,-1.6501938356271e-09,-1.09422239295127e-09,6.809474384419296e-13,1.1144703639192828e-12,-1.09422239295127e-09
60068.949791666666,-2286.8151443079114,47602.94437695922,31673.86648217646,7.812155614100312e-11,-1.6261988210451273e-09,-1.082034000320935e-09,6.841020769928966e-13,1.1089520302772091e-12,-1.082034000320935e-09
60068.95013888889,-3625.9180111028254,46838.43363852762,31313.66459959198,1.2385543102893786e-10,-1.5999243141340925e-09,-1.0696235861379693e-09,6.876065658854083e-13,1.10426511868745e-12,-1.0696235861379693e-09
60068.95048611111,-4804.1489386968315,46010.60482191145,30948.838200215327,1.6408507764211528e-10,-1.571486180154093e-09,-1.057053514330285e-09,6.914947271283191e-13,1.1005603901708936e-12,-1.057053514330285e-09
60068.950833333336,-5816.1970101334155,45123.11031634752,30581.187848111837,1.9863033579617507e-10,-1.5410101374984828e-09,-1.0443854636858364e-09,6.958162346834614e-13,1.0979767513987215e-12,-1.0443854636858364e-09
60068.95118055555,-6656.3742565102875,44179.8936435145,30212.499114402708,2.2729837592868416e-10,-1.5086318297158871e-09,-1.0316805691527947e-09,7.006555907558299e-13,1.0966383632218649e-12,-1.0316805691527947e-09
60068.951527777775,-7320.427395880222,43185.16255659703,29844.529246654838,2.499455564242946e-10,-1.4744958047882356e-09,-1.0189989006617736e-09,7.061830939821461e-13,1.0966500472099057e-12,-1.0189989006617736e-09
60068.951875,-7806.07020130381,42143.34688888956,29478.989446189218,2.6649564379944427e-10,-1.4387544656134489e-09,-1.0063991314998764e-09,7.128218170480777e-13,1.098086406986392e-12,-1.0063991314998764e-09
60068.95222222222,-8111.781176149845,41059.07447474245,29117.53972866673,2.768986881936425e-10,-1.4015668832301394e-09,-9.939381227392651e-10,7.21957751136975e-13,1.1009578664198752e-12,-9.939381227392651e-10
60068.952569444446,-8236.375654842705,39937.15762684805,28761.788153585687,2.8111641562844604e-10,-1.3630984152412595e-09,-9.816709596103437e-10,7.360145338271034e-13,1.1054939184387945e-12,-9.816709596103437e-10
60068.95291666667,-8179.570407144725,38782.576762050325,28413.284770937284,2.7914148086675294e-10,-1.3235201080647291e-09,-9.696507264391665e-10,7.059843036201724e-13,1.1133866717214903e-12,-9.696507264391665e-10
60068.95326388889,-7941.947864394635,37600.46297125208,28073.516241635116,2.7099622357173105e-10,-1.2830081037726268e-09,-9.579283336736773e-10,6.923127052971477e-13,1.1211103673480535e-12,-9.579283336736773e-10
60068.95361111111,-7524.440026968718,36396.07869463687,27743.90553544434,2.5671503249891595e-10,-1.2417429724256675e-09,-9.465525123000702e-10,6.868628073441073e-13,1.1306493147392212e-12,-9.465525123000702e-10
60068.95395833333,-6928.429009299725,35174.7937087945,27425.81072310724,2.3634772583995695e-10,-1.1999087367142513e-09,-9.35569663053913e-10,6.834990292524514e-13,1.1418877945757654e-12,-9.35569663053913e-10
60068.954305555555,-6156.294126026332,33942.0547177583,27120.51886084239,2.099782454436406e-10,-1.157692103477716e-09,-9.250238616517474e-10,6.810730428758007e-13,1.1547123903754563e-12,-9.250238616517474e-10
60068.95465277778,-5211.751204289496,32703.355968723696,26829.237148543903,1.7773613862663854e-10,-1.1152812139668885e-09,-9.149563795669789e-10,6.792391031666189e-13,1.1690018880950626e-12,-9.149563795669789e-10
60068.955,-4099.014928799123,31464.22967751585,26553.092040710482,1.3976796535565843e-10,-1.0728654176426468e-09,-9.054057408663583e-10,6.778575452268403e-13,1.184606148858569e-12,-9.054057408663583e-10
60068.955347222225,-2823.0297459438443,30230.232256517622,26293.12636118257,9.624512735481927e-11,-1.0306347489518022e-09,-8.964075914624495e-10,6.768590232720043e-13,1.201338305295256e-12,-8.964075914624495e-10
60068.95569444444,-1389.9501611329615,29006.8993837708,26050.292356600854,4.738020136733542e-11,-9.88778426936438e-10,-8.879944994053914e-10,6.762027039017007e-13,1.2189712817626179e-12,-8.879944994053914e-10
60068.956041666665,193.0685492232442,27799.68101020387,25825.446932188876,-6.580258173332756e-12,-9.47482533635851e-10,-8.801957073754599e-10,6.758606304107759e-13,1.2372367616063744e-12,-8.801957073754599e-10
60068.95638888889,1918.073096267879,26613.914880946777,25619.34888187921,-6.53626759579702e-11,-9.069293019755583e-10,-8.730372176528297e-10,6.758109177436373e-13,1.2558260759919912e-12,-8.730372176528297e-10
60068.95673611111,3776.6581593565643,25454.82807964105,25432.659217584147,-1.286783035291119e-10,-8.672969476462921e-10,-8.665416101388224e-10,6.760344665181916e-13,1.2743932789038527e-12,-8.665416101388224e-10
60068.957083333335,5760.507468197495,24327.518903215292,25265.946067165616,-1.9624168116438433e-10,-8.287591387532999e-10,-8.607282882285217e-10,6.765132594166746e-13,1.292560701908868e-12,-8.607282882285217e-10
60068.95743055556,7861.816025570035,23236.945578843108,25119.692873538763,-2.677850290636917e-10,-7.914845790010395e-10,-8.556137238945194e-10,6.772294309204192e-13,1.3099271742674888e-12,-8.556137238945194e-10
60068.95777777778,10072.422326233238,22187.920229275463,24994.298952311216,-3.430286902787992e-10,-7.556368239679582e-10,-8.512114917697648e-10,6.781647554482237e-13,1.3260789584090516e-12,-8.512114917697648e-10
60068.958125,12382.984362911433,21185.08884157675,24890.073211902953,-4.216531157240102e-10,-7.213736572013702e-10,-8.475321144579132e-10,6.79300356306268e-13,1.3406031840373793e-12,-8.475321144579132e-10
